"inputWord","inputType","output","actualOutput"
"Qh:","Legacy Font Encoding","ஞா:","ஞா:"
"Gyk;","Legacy Font Encoding","புலம்","புலம்"
"ngah;e;j","Legacy Font Encoding","பெயர்ந்த","பெயர்ந்த"
"vOj;jhsh;fs;","Legacy Font Encoding","எழுத்தாளர்கள்","எழுத்தாளர்கள்"
"jkpo;","Legacy Font Encoding","தமிழ்","தமிழ்"
">yf;fpaj;jpy;","Legacy Font Encoding","இலக்கியத்தில்","இலக்கியத்தில்"
"rhjid","Legacy Font Encoding","சாதனை","சாதனை"
"Ghpthh;fs;","Legacy Font Encoding","புரிவார்கள்","புரிவார்கள்"
"vd;W","Legacy Font Encoding","என்று","என்று"
"ePq;fs;","Legacy Font Encoding","நீங்கள்","நீங்கள்"
"ek;Gfpd;wPh;fshŒ","Legacy Font Encoding","நம்புகின்றீர்களாŒ","நம்புகின்றீர்களாŒ"
"nlhkpdpf;","Legacy Font Encoding","டொமினிக்","டொமினிக்"
"[Pth:","Legacy Font Encoding","[Pவா:","[Pவா:"
"vdf;F","Legacy Font Encoding","எனக்கு","எனக்கு"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"ek;gpf;if","Legacy Font Encoding","நம்பிக்கை","நம்பிக்கை"
">Uf;fpwJ.","Legacy Font Encoding","இருக்கிறது.","இருக்கிறது."
"Gyk;ngah;e;j","Legacy Font Encoding","புலம்பெயர்ந்த","புலம்பெயர்ந்த"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"fhyfl;l","Legacy Font Encoding","காலகட்ட","காலகட்ட"
"vOj;jhsh;fs;","Legacy Font Encoding","எழுத்தாளர்கள்","எழுத்தாளர்கள்"
"rhjid","Legacy Font Encoding","சாதனை","சாதனை"
"Ghpfpwhh;fs;.","Legacy Font Encoding","புரிகிறார்கள்.","புரிகிறார்கள்."
"Nrhgh","Legacy Font Encoding","சோபா","சோபா"
"rf;jp,","Legacy Font Encoding","சக்திஇ","சக்திஇ"
"fUzhfu","Legacy Font Encoding","கருணாகர","கருணாகர"
"%h;j;jp,","Legacy Font Encoding","மூர்த்திஇ","மூர்த்திஇ"
"m.Kj;Jypq;fk;,","Legacy Font Encoding","அ.முத்துலிங்கம்இ","அ.முத்துலிங்கம்இ"
"fyhNkhfd;","Legacy Font Encoding","கலாமோகன்","கலாமோகன்"
"Nghd;Nwhh;","Legacy Font Encoding","போன்றோர்","போன்றோர்"
"kpfTk;","Legacy Font Encoding","மிகவும்","மிகவும்"
"Mokhfr;","Legacy Font Encoding","ஆழமாகச்","ஆழமாகச்"
"rpwg;ghf","Legacy Font Encoding","சிறப்பாக","சிறப்பாக"
">yf;fpak;","Legacy Font Encoding","இலக்கியம்","இலக்கியம்"
"gilf;fpwhh;fs;.","Legacy Font Encoding","படைக்கிறார்கள்.","படைக்கிறார்கள்."
"Mdhy;","Legacy Font Encoding","ஆனால்","ஆனால்"
">J","Legacy Font Encoding","இது","இது"
"ePz;l","Legacy Font Encoding","நீண்ட","நீண்ட"
"fhyk;","Legacy Font Encoding","காலம்","காலம்"
"epiyf;","Legacy Font Encoding","நிலைக்","நிலைக்"
"FNkh","Legacy Font Encoding","குமோ","குமோ"
"m","en","m","அ"
"Lj;","Legacy Font Encoding","டுத்","டுத்"
"j","en","j","த"
"jiy","Legacy Font Encoding","தலை","தலை"
"Kiwf;","Legacy Font Encoding","முறைக்","முறைக்"
"F","en","F","கு"
"epiyf;FNkh","Legacy Font Encoding","நிலைக்குமோ","நிலைக்குமோ"
"vd;gJ","Legacy Font Encoding","என்பது","என்பது"
"nrhy;y","Legacy Font Encoding","சொல்ல","சொல்ல"
"KbahJ.","Legacy Font Encoding","முடியாது.","முடியாது."
"vq;fisg;Nghy;","Legacy Font Encoding","எங்களைப்போல்","எங்களைப்போல்"
">yf;fpaj;ij","Legacy Font Encoding","இலக்கியத்தை","இலக்கியத்தை"
"mLj;j","Legacy Font Encoding","அடுத்த","அடுத்த"
"jiyKiwf;Ff;","Legacy Font Encoding","தலைமுறைக்குக்","தலைமுறைக்குக்"
"nfhz;LNghthh;fNsh","Legacy Font Encoding","கொண்டுபோவார்களோ","கொண்டுபோவார்களோ"
"vd;W","Legacy Font Encoding","என்று","என்று"
"$wKbahJ.","Legacy Font Encoding","$றமுடியாது.","$றமுடியாது."
"Vndd;why;","Legacy Font Encoding","ஏனென்றால்","ஏனென்றால்"
"mth;fs;","Legacy Font Encoding","அவர்கள்","அவர்கள்"
"thOk;","Legacy Font Encoding","வாழும்","வாழும்"
"ehL,","Legacy Font Encoding","நாடுஇ","நாடுஇ"
"nkhop,","Legacy Font Encoding","மொழிஇ","மொழிஇ"
"Rw;whly;,","Legacy Font Encoding","சுற்றாடல்இ","சுற்றாடல்இ"
"gbg;G,","Legacy Font Encoding","படிப்புஇ","படிப்புஇ"
"tho;f;ifKiw","Legacy Font Encoding","வாழ்க்கைமுறை","வாழ்க்கைமுறை"
"vy;yhk;","Legacy Font Encoding","எல்லாம்","எல்லாம்"
"tpj;jpahrkhdit.","Legacy Font Encoding","வித்தியாசமானவை.","வித்தியாசமானவை."
"Mdhy;","Legacy Font Encoding","ஆனால்","ஆனால்"
"xd;W,","Legacy Font Encoding","ஒன்றுஇ","ஒன்றுஇ"
">e;jpag;","Legacy Font Encoding","இந்தியப்","இந்தியப்"
"G+h;tPff;","Legacy Font Encoding","பு+ர்வீகக்","பு+ர்வீகக்"
"Fbfs;vg;gb","Legacy Font Encoding","குடிகள்எப்படி","குடிகள்எப்படி"
">e;jpahtpypUe;J","Legacy Font Encoding","இந்தியாவிலிருந்து","இந்தியாவிலிருந்து"
"Gyk;ngah;e;J","Legacy Font Encoding","புலம்பெயர்ந்து","புலம்பெயர்ந்து"
"mnkhpf;fhtpNyh,","Legacy Font Encoding","அமெரிக்காவிலோஇ","அமெரிக்காவிலோஇ"
">q;fpyhe;jpNyh","Legacy Font Encoding","இங்கிலாந்திலோ","இங்கிலாந்திலோ"
"RtPldpNyh","Legacy Font Encoding","சுவீடனிலோ","சுவீடனிலோ"
"thof;$ba","Legacy Font Encoding","வாழக்$டிய","வாழக்$டிய"
"kf;fs;","Legacy Font Encoding","மக்கள்","மக்கள்"
"Nehgy;","Legacy Font Encoding","நோபல்","நோபல்"
"ghpirg;","Legacy Font Encoding","பரிசைப்","பரிசைப்"
"ngw;whh;fNsh,","Legacy Font Encoding","பெற்றார்களோஇ","பெற்றார்களோஇ"
"mNjNghd;W","Legacy Font Encoding","அதேபோன்று","அதேபோன்று"
"rh;t","Legacy Font Encoding","சர்வ","சர்வ"
"Njr","Legacy Font Encoding","தேச","தேச"
"nkhopfspy;","Legacy Font Encoding","மொழிகளில்","மொழிகளில்"
"jkpod;","Legacy Font Encoding","தமிழன்","தமிழன்"
"ngWtjhf","Legacy Font Encoding","பெறுவதாக","பெறுவதாக"
">Ue;jhy;,","Legacy Font Encoding","இருந்தால்இ","இருந்தால்இ"
">yq;ifapypUe;J","Legacy Font Encoding","இலங்கையிலிருந்து","இலங்கையிலிருந்து"
"Gyk;ngah;e;j","Legacy Font Encoding","புலம்பெயர்ந்த","புலம்பெயர்ந்த"
"jkpod;","Legacy Font Encoding","தமிழன்","தமிழன்"
"ngWthd;.","Legacy Font Encoding","பெறுவான்.","பெறுவான்."
"jp.","Legacy Font Encoding","தி.","தி."
"Qh:","Legacy Font Encoding","ஞா:","ஞா:"
"E}y;","Legacy Font Encoding","நூல்","நூல்"
"ntspaPl;Lj;","Legacy Font Encoding","வெளியீட்டுத்","வெளியீட்டுத்"
"Jiwapy;","Legacy Font Encoding","துறையில்","துறையில்"
"ePq;fs;","Legacy Font Encoding","நீங்கள்","நீங்கள்"
"rhjpj;jit","Legacy Font Encoding","சாதித்தவை","சாதித்தவை"
"gw;wpAk;","Legacy Font Encoding","பற்றியும்","பற்றியும்"
"ekJ","Legacy Font Encoding","நமது","நமது"
"ehl;by;","Legacy Font Encoding","நாட்டில்","நாட்டில்"
">jid","Legacy Font Encoding","இதனை","இதனை"
"Nkk;gLj;j","Legacy Font Encoding","மேம்படுத்த","மேம்படுத்த"
"vLf;fNtz;ba","Legacy Font Encoding","எடுக்கவேண்டிய","எடுக்கவேண்டிய"
"eltbf;iffs;","Legacy Font Encoding","நடவடிக்கைகள்","நடவடிக்கைகள்"
"me;j","Legacy Font Encoding","அந்த","அந்த"
"czh;r;rp","Legacy Font Encoding","உணர்ச்சி","உணர்ச்சி"
">Ue;jhy;","Legacy Font Encoding","இருந்தால்","இருந்தால்"
"ehq;fs;","Legacy Font Encoding","நாங்கள்","நாங்கள்"
"mj;jidNgUk;","Legacy Font Encoding","அத்தனைபேரும்","அத்தனைபேரும்"
"xd;WNruyhk;.","Legacy Font Encoding","ஒன்றுசேரலாம்.","ஒன்றுசேரலாம்."
"jp.","Legacy Font Encoding","தி.","தி."
"Qh:","Legacy Font Encoding","ஞா:","ஞா:"
"Ghpe;Jnfhs;sr;","Legacy Font Encoding","புரிந்துகொள்ளச்","புரிந்துகொள்ளச்"
"rpukkhf","Legacy Font Encoding","சிரமமாக","சிரமமாக"
">Uf;Fk;","Legacy Font Encoding","இருக்கும்","இருக்கும்"
"Mf;fq;fisj;","Legacy Font Encoding","ஆக்கங்களைத்","ஆக்கங்களைத்"
"jhq;fp","Legacy Font Encoding","தாங்கி","தாங்கி"
"tUk;","Legacy Font Encoding","வரும்","வரும்"
"rQ;rpiffNs","Legacy Font Encoding","சஞ்சிகைகளே","சஞ்சிகைகளே"
"jukhd","Legacy Font Encoding","தரமான","தரமான"
"rQ;rpiffs;","Legacy Font Encoding","சஞ்சிகைகள்","சஞ்சிகைகள்"
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"XU","Legacy Font Encoding","ஓரு","ஓரு"
"epiyik","Legacy Font Encoding","நிலைமை","நிலைமை"
">d;W","Legacy Font Encoding","இன்று","இன்று"
"cUthfp","Legacy Font Encoding","உருவாகி","உருவாகி"
"tUfpwjhŒ","Legacy Font Encoding","வருகிறதாŒ","வருகிறதாŒ"
"nlhkpdpf;","Legacy Font Encoding","டொமினிக்","டொமினிக்"
"[Pth:","Legacy Font Encoding","[Pவா:","[Pவா:"
"mg;gbnahd;W","Legacy Font Encoding","அப்படியொன்று","அப்படியொன்று"
">Uf;fpwJjhd;.","Legacy Font Encoding","இருக்கிறதுதான்.","இருக்கிறதுதான்."
"mJkl;Lky;y,","Legacy Font Encoding","அதுமட்டுமல்லஇ","அதுமட்டுமல்லஇ"
"GhpaKbahky;","Legacy Font Encoding","புரியமுடியாமல்","புரியமுடியாமல்"
"vOJfpd;w","Legacy Font Encoding","எழுதுகின்ற","எழுதுகின்ற"
"gy;fiyf;fof","Legacy Font Encoding","பல்கலைக்கழக","பல்கலைக்கழக"
"tpkh;rdk;jhd;","Legacy Font Encoding","விமர்சனம்தான்","விமர்சனம்தான்"
"cyfj;J","Legacy Font Encoding","உலகத்து","உலகத்து"
"Kf;fpak;","Legacy Font Encoding","முக்கியம்","முக்கியம்"
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"epiyikAk;","Legacy Font Encoding","நிலைமையும்","நிலைமையும்"
">Uf;fpwJ.","Legacy Font Encoding","இருக்கிறது.","இருக்கிறது."
">J","Legacy Font Encoding","இது","இது"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"gk;khj;J..","Legacy Font Encoding","பம்மாத்து..","பம்மாத்து.."
"‘>jpNy","Legacy Font Encoding","‘இதிலே","‘இதிலே"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"tpNr\k;","Legacy Font Encoding","விசேஷம்","விசேஷம்"
">Uf;F,","Legacy Font Encoding","இருக்குஇ","இருக்குஇ"
">jpNy","Legacy Font Encoding","இதிலே","இதிலே"
